Respondent,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize,CompanyType,YearsProgram,YearsCodedJob,YearsCodedJobPast,DeveloperType,WebDeveloperType,MobileDeveloperType,NonDeveloperType,CareerSatisfaction,JobSatisfaction,ExCoderReturn,ExCoderNotForMe,ExCoderBalance,ExCoder10Years,ExCoderBelonged,ExCoderSkills,ExCoderWillNotCode,ExCoderActive,PronounceGIF,ProblemSolving,BuildingThings,LearningNewTech,BoringDetails,JobSecurity,DiversityImportant,AnnoyingUI,FriendsDevelopers,RightWrongWay,UnderstandComputers,SeriousWork,InvestTimeTools,WorkPayCare,KinshipDevelopers,ChallengeMyself,CompetePeers,ChangeWorld,JobSeekingStatus,HoursPerWeek,LastNewJob,AssessJobIndustry,AssessJobRole,AssessJobExp,AssessJobDept,AssessJobTech,AssessJobProjects,AssessJobCompensation,AssessJobOffice,AssessJobCommute,AssessJobRemote,AssessJobLeaders,AssessJobProfDevel,AssessJobDiversity,AssessJobProduct,AssessJobFinances,ImportantBenefits,ClickyKeys,JobProfile,ResumePrompted,LearnedHiring,ImportantHiringAlgorithms,ImportantHiringTechExp,ImportantHiringCommunication,ImportantHiringOpenSource,ImportantHiringPMExp,ImportantHiringCompanies,ImportantHiringTitles,ImportantHiringEducation,ImportantHiringRep,ImportantHiringGettingThingsDone,Currency,Overpaid,TabsSpaces,EducationImportant,EducationTypes,SelfTaughtTypes,TimeAfterBootcamp,CousinEducation,WorkStart,HaveWorkedLanguage,WantWorkLanguage,HaveWorkedFramework,WantWorkFramework,HaveWorkedDatabase,WantWorkDatabase,HaveWorkedPlatform,WantWorkPlatform,IDE,AuditoryEnvironment,Methodology,VersionControl,CheckInCode,ShipIt,OtherPeoplesCode,ProjectManagement,EnjoyDebugging,InTheZone,DifficultCommunication,CollaborateRemote,MetricAssess,EquipmentSatisfiedMonitors,EquipmentSatisfiedCPU,EquipmentSatisfiedRAM,EquipmentSatisfiedStorage,EquipmentSatisfiedRW,InfluenceInternet,InfluenceWorkstation,InfluenceHardware,InfluenceServers,InfluenceTechStack,InfluenceDeptTech,InfluenceVizTools,InfluenceDatabase,InfluenceCloud,InfluenceConsultants,InfluenceRecruitment,InfluenceCommunication,StackOverflowDescribes,StackOverflowSatisfaction,StackOverflowDevices,StackOverflowFoundAnswer,StackOverflowCopiedCode,StackOverflowJobListing,StackOverflowCompanyPage,StackOverflowJobSearch,StackOverflowNewQuestion,StackOverflowAnswer,StackOverflowMetaChat,StackOverflowAdsRelevant,StackOverflowAdsDistracting,StackOverflowModeration,StackOverflowCommunity,StackOverflowHelpful,StackOverflowBetter,StackOverflowWhatDo,StackOverflowMakeMoney,Gender,HighestEducationParents,Race,SurveyLong,QuestionsInteresting,QuestionsConfusing,InterestedAnswers,Salary,ExpectedSalary
9738,Professional developer,No,United States,No,"Independent contractor, freelancer, or self-employed",Bachelor's degree,Something else,"Less than half the time, but at least one day each week",NA,NA,19 to 20 years,15 to 16 years,NA,Web developer; Desktop applications developer,NA,NA,NA,4,10,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",0,Between 2 and 4 years ago,Not very important,Important,Very important,Very important,Not very important,Somewhat important,Important,Important,Important,Very important,Important,Important,Not at all important,Somewhat important,Important,Health benefits; Private office; Professional development sponsorship; Long-term leave; Remote options,No,LinkedIn,I was just giving it a regular update,NA,Not very important,Not at all important,Very important,Not at all important,Not very important,Important,Not at all important,Not at all important,Not very important,Important,NA,NA,Tabs,Not at all important,Online course; Bootcamp; On-the-job training; Self-taught,Other,I already had a job as a developer when I started the program,Bootcamp,8:00 AM,C#; JavaScript; SQL,C#; JavaScript; SQL; TypeScript,NA,AngularJS; Xamarin; .NET Core,SQL Server,SQL Server,WordPress; Microsoft Azure,Android; Windows Desktop; Microsoft Azure,Visual Studio,Turn on some music,Agile; Scrum; Pair; Domain-driven design,Team Foundation Server,Multiple times a day,Strongly disagree,Agree,Disagree,Agree,Strongly agree,Disagree,Somewhat agree,Customer satisfaction; Benchmarked product performance; On time/in budget; Revenue performance; Peers' rating,Very satisfied,Satisfied,Satisfied,Somewhat satisfied,Very satisfied,Satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I have created a CV or Developer Story on Stack Overflow,10,Desktop,At least once each week,Several times,Once or twice,Once or twice,Once or twice,Several times,Several times,Haven't done at all,Somewhat agree,Somewhat agree,Disagree,Strongly disagree,Strongly agree,Disagree,Agree,Disagree,Male,A bachelor's degree,White or of European descent,Somewhat agree,Disagree,Disagree,Strongly agree,NA,NA
9739,Professional developer,"Yes, I program as a hobby",United States,I prefer not to say,Employed full-time,Master's degree,I never declared a major,A few days each month,100 to 499 employees,"Sole proprietorship or partnership, not in startup mode",20 or more years,20 or more years,NA,Web developer; Desktop applications developer,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,"I'm not actively looking, but I am open to new opportunities",0,Not applicable/ never,Important,Important,Important,Important,Important,Important,Important,Important,Important,Somewhat important,Important,Important,Important,Important,Important,Retirement; Vacation/days off; Private office,No,LinkedIn,A recruiter contacted me,I visited the company's Web site and found a job listing there,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,U.S. dollars ($),NA,Both,NA,NA,NA,NA,NA,NA,C#; JavaScript; SQL; VB.NET; VBA; Visual Basic 6,NA,AngularJS; Node.js; Xamarin; .NET Core,NA,SQL Server; SQLite,NA,Android; iOS; Windows Desktop; Mac OS; Arduino; Raspberry Pi; SharePoint; Amazon Web Services (AWS); Microsoft Azure,NA,Notepad++; Visual Studio; Visual Studio Code,Turn on some music,Kanban,Team Foundation Server,Multiple times a day,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Disagree,Somewhat agree,On time/in budget,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",7,Desktop,Several times,Several times,Several times,Several times,Several times,Several times,Several times,Several times,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,NA,NA,NA,Agree,Somewhat agree,NA,Somewhat agree,NA,NA
9740,Professional developer,"Yes, I program as a hobby",United Kingdom,No,Employed full-time,Bachelor's degree,Computer science or software engineering,A few days each month,10 to 19 employees,"Sole proprietorship or partnership, not in startup mode",20 or more years,19 to 20 years,NA,Web developer; Desktop applications developer; Other,NA,NA,NA,9,10,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I am not interested in new job opportunities,NA,More than 4 years ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Annual bonus; Equipment; Long-term leave; Expected work hours; Remote options,Yes,LinkedIn,Something else,A general-purpose job board,Not very important,Important,Very important,Not very important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Very important,British pounds sterling (£),Neither underpaid nor overpaid,Spaces,NA,NA,NA,NA,NA,8:00 AM,C#; JavaScript; Objective-C,C#; F#,AngularJS,NA,SQL Server; SQLite,SQL Server,Windows Desktop; Microsoft Azure,Microsoft Azure,Notepad++; Visual Studio,Turn on some music,Waterfall; Agile; Scrum; Pair,Git,Multiple times a day,Agree,Disagree,Disagree,Agree,Strongly agree,Disagree,Somewhat agree,Customer satisfaction; Benchmarked product performance; On time/in budget; Manager's rating; Peers' rating; Self-rating,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,I am the final decision maker,Some influence,Not much influence,A lot of influence,A lot of influence,A lot of influence,Not much influence,Not much influence,Not much influence,A lot of influence,A lot of influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",10,Desktop; Android browser,Several times,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Once or twice,Haven't done at all,Haven't done at all,Disagree,Disagree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Disagree,Male,A doctoral degree,White or of European descent,Disagree,Somewhat agree,Disagree,Agree,52500,NA
9741,Professional developer,"Yes, I program as a hobby",United States,No,Employed full-time,Bachelor's degree,Computer science or software engineering,Never,"5,000 to 9,999 employees",Publicly-traded corporation,20 or more years,20 or more years,NA,Embedded applications/devices developer; Developer with a statistics or mathematics background; Desktop applications developer,NA,NA,NA,9,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,LinkedIn; Monster,I received bad news about the future of my company or depart,A general-purpose job board,Very important,Important,Somewhat important,Not at all important,Not very important,Not very important,Somewhat important,Important,Not at all important,Important,U.S. dollars ($),Somewhat underpaid,Tabs,NA,NA,NA,NA,NA,9:00 AM,C; C++; C#; SQL,C; C++; C#; SQL,.NET Core,.NET Core,MongoDB; SQL Server,MongoDB; SQL Server,Windows Desktop,Windows Desktop,Notepad++; Visual Studio; Visual Studio Code,Turn on some music,Waterfall; Extreme; Evidence-based SWE,Subversion,Multiple times a day,NA,Agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Customer satisfaction; Self-rating,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",5,Desktop,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,NA,NA,NA,NA,NA,NA,NA,NA,Male,A bachelor's degree,I prefer not to say,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,93e3,NA
9742,Professional developer,"Yes, I program as a hobby",Germany,No,Employed full-time,Bachelor's degree,Computer programming or Web development,Never,"1,000 to 4,999 employees",I prefer not to answer,7 to 8 years,5 to 6 years,NA,Web developer; Mobile developer; Graphics programming,NA,NA,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly agree,Agree,Somewhat agree,Disagree,Agree,Agree,Strongly disagree,Somewhat agree,Agree,Somewhat agree,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Euros (€),NA,Tabs,Somewhat important,On-the-job training; Self-taught; Hackathon,Official documentation; Stack Overflow Q&A; Non-Stack online communities; Company internal community; Built-in help,NA,Take online courses; Buy books and work through the exercises,9:00 AM,JavaScript; PHP,Go,Node.js,Node.js; React,MongoDB,MongoDB,WordPress,WordPress,Sublime Text; PHPStorm,Turn on some music,Agile; Lean; Scrum; Extreme; Pair; Kanban,Git,Once a day,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Agree,Somewhat agree,Strongly disagree,Customer satisfaction; On time/in budget; Peers' rating; Self-rating,Satisfied,Satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,Some influence,No influence at all,No influence at all,No influence at all,Not much influence,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,Not much influence,I have created a CV or Developer Story on Stack Overflow,9,NA,At least once each week,Several times,Once or twice,Once or twice,Once or twice,Once or twice,Haven't done at all,Haven't done at all,Agree,Strongly disagree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Male,A bachelor's degree,White or of European descent,Agree,Agree,Disagree,Agree,NA,NA
9743,Professional developer,"Yes, both",United Kingdom,No,Employed full-time,Master's degree,Computer science or software engineering,A few days each month,"1,000 to 4,999 employees",Non-profit/non-governmental organization or private school/university,12 to 13 years,5 to 6 years,NA,Web developer,Full stack Web developer,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Disagree,Agree,NA,Disagree,Somewhat agree,Strongly agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,British pounds sterling (£),NA,Both,Important,Online course; On-the-job training; Self-taught; Coding competition; Hackathon; Open source contributions,Official documentation; Trade book; Textbook; Non-Stack online communities,NA,Return to college; Contribute to open source; Participate in hackathons; Buy books and work through the exercises,8:00 AM,C#; JavaScript; PHP,JavaScript,Node.js; React,Node.js; React,SQL Server; MySQL; PostgreSQL,SQL Server; MySQL; PostgreSQL,Android; iOS; Windows Desktop; Mac OS,Android; iOS; Windows Desktop; Mac OS,Notepad++; IntelliJ,Turn on some music,Agile; Pair,Git,Multiple times a day,Disagree,Somewhat agree,Disagree,Agree,Agree,Somewhat agree,Agree,Commit frequency; Release frequency; Customer satisfaction; Benchmarked product performance; On time/in budget; Revenue performance,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,A lot of influence,Some influence,Not much influence,Not much influence,Some influence,Some influence,No influence at all,Not much influence,Not much influence,Not much influence,A lot of influence,"I've visited Stack Overflow, but haven't logged in/created an account",7,Desktop,Once or twice,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Male,A bachelor's degree,NA,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,NA,NA
9744,Professional developer,No,Italy,No,Employed full-time,Master's degree,Computer science or software engineering,Never,I don't know,"Sole proprietorship or partnership, not in startup mode",15 to 16 years,10 to 11 years,NA,Web developer; Desktop applications developer,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",4,More than 4 years ago,Somewhat important,Very important,Important,Not very important,Important,Very important,Important,Important,Somewhat important,Very important,Important,Important,Somewhat important,Important,Important,Vacation/days off; Health benefits; Equipment; Professional development sponsorship; Remote options,No,LinkedIn; Monster,A recruiter contacted me,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Somewhat important,Important,Important,Not very important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,NA,Euros (€),NA,Tabs,Important,Self-taught,Trade book; Stack Overflow Docs; Non-Stack online communities; Built-in help,NA,Return to college; Take online courses; Participate in online coding competitions; Conferences/meet-ups,10:00 AM,C#; SQL,C#; JavaScript,.NET Core,Node.js,Oracle,MongoDB,Windows Desktop,Amazon Web Services (AWS),Visual Studio,Keep the room absolutely quiet,Waterfall; Scrum; Extreme; Pair,Team Foundation Server,Multiple times a day,Disagree,Agree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,On time/in budget; Peers' rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",9,Desktop,Several times,Once or twice,Once or twice,Haven't done at all,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Disagree,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Disagree,Somewhat agree,Male,A master's degree,White or of European descent,Agree,Somewhat agree,Disagree,Disagree,NA,NA
9745,Professional developer,"Yes, I contribute to open source projects",Germany,No,Employed full-time,Bachelor's degree,Computer science or software engineering,Never,Fewer than 10 employees,"Privately-held limited company, not in startup mode",11 to 12 years,9 to 10 years,NA,Desktop applications developer,NA,NA,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Disagree,Somewhat agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9746,Professional developer,"Yes, I program as a hobby",Ireland,No,"Independent contractor, freelancer, or self-employed",Bachelor's degree,Management information systems,All or almost all the time (I'm full-time remote),NA,NA,20 or more years,20 or more years,NA,Web developer,Full stack Web developer,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Indeed; Monster,I was just giving it a regular update,NA,Important,Important,Important,Somewhat important,Important,Important,Important,Somewhat important,Somewhat important,Important,NA,NA,Tabs,Not at all important,Online course; Part-time/evening course; Self-taught,Official documentation; Trade book; Stack Overflow Q&A; Non-Stack online communities,NA,NA,10:00 AM,C#; JavaScript; PHP; SQL,NA,AngularJS; .NET Core,NA,SQL Server; MySQL,NA,NA,NA,NetBeans; Visual Studio,Turn on some music,Agile; PRINCE2; Scrum; Kanban,Team Foundation Server,Multiple times a day,Agree,Agree,Disagree,Somewhat agree,Strongly agree,Somewhat agree,Agree,On time/in budget; Peers' rating,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",9,Desktop; iOS browser,At least once each week,Several times,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Disagree,Disagree,Male,A bachelor's degree,White or of European descent,Disagree,Agree,Strongly disagree,Strongly agree,NA,NA
9747,Professional non-developer who sometimes writes code,"Yes, both",United Kingdom,No,Employed full-time,Master's degree,Mathematics or statistics,A few days each month,20 to 99 employees,I don't know,12 to 13 years,3 to 4 years,NA,NA,NA,NA,Analyst or consultant; Data scientist,7,3,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9748,Professional developer,No,United Kingdom,No,Employed full-time,Bachelor's degree,Computer science or software engineering,Never,20 to 99 employees,"Privately-held limited company, not in startup mode",20 or more years,10 to 11 years,NA,Embedded applications/devices developer; Graphics programming; Desktop applications developer,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"With a soft ""g,"" like ""jiff""",Agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Disagree,Strongly disagree,I am actively looking for a job,2,Not applicable/ never,Important,Not very important,Important,Somewhat important,Very important,Important,Very important,Very important,Not very important,Somewhat important,Not at all important,Important,Not at all important,Somewhat important,Not very important,Vacation/days off; Equipment; Private office; Expected work hours,Yes,Total_Jobs,I was just giving it a regular update,"A friend, family member, or former colleague told me",Important,Very important,Somewhat important,Not at all important,Not at all important,Not very important,Not at all important,Not very important,Not at all important,Important,British pounds sterling (£),Greatly underpaid,Both,Not at all important,Self-taught,Official documentation; Stack Overflow Q&A; Non-Stack online communities; Built-in help,NA,Return to college; Get a job as a QA tester; Buy books and work through the exercises,10:00 AM,C; C++; C#,C++; C#,NA,Xamarin; .NET Core,SQL Server,SQL Server,NA,Android; iOS; Windows Desktop; Linux Desktop; Mac OS; Arduino,Visual Studio,Keep the room absolutely quiet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I have created a CV or Developer Story on Stack Overflow,9,Desktop; Android browser,At least once each week,Haven't done at all,Once or twice,Several times,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Agree,Strongly disagree,Somewhat agree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Male,High school,White or of European descent,Strongly disagree,Somewhat agree,Strongly disagree,Agree,51582.5,NA
9749,Professional developer,"Yes, I contribute to open source projects",South Africa,No,Employed full-time,Some college/university study without earning a bachelor's degree,"Information technology, networking, or system administration",A few days each month,20 to 99 employees,I don't know,3 to 4 years,Less than a year,NA,Web developer; Mobile developer; Developer with a statistics or mathematics background; Graphic designer,NA,NA,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",1,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Health benefits; Professional development sponsorship; Education sponsorship; Child/elder care; Meals,Yes,Indeed,Something else,NA,Somewhat important,Important,Important,Somewhat important,Important,Somewhat important,Not at all important,Somewhat important,Very important,Important,South African rands (R),Greatly underpaid,Tabs,Very important,Online course; On-the-job training; Self-taught,Non-Stack online communities,NA,Return to college,8:00 AM,C#; Java; JavaScript; PHP; SQL; VB.NET,C++; Python; Ruby,AngularJS; Node.js; Cordova,Xamarin,MySQL; Oracle; SQLite,Cassandra; SQL Server; Oracle,SharePoint,Android; iOS; Windows Phone; Mac OS; WordPress,Notepad++; Sublime Text; NetBeans; Visual Studio; Visual Studio Code,Keep the room absolutely quiet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Satisfied,A lot of influence,A lot of influence,Not much influence,Some influence,Some influence,I am the final decision maker,A lot of influence,A lot of influence,No influence at all,Some influence,No influence at all,"I've heard of Stack Overflow, but have never visited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female,"Some college/university study, no bachelor's degree",Black or of African descent,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,259.836674090572,NA
9750,Professional non-developer who sometimes writes code,"Yes, I program as a hobby",Germany,I prefer not to say,"Not employed, but looking for work",Bachelor's degree,Fine arts or performing arts,NA,NA,NA,7 to 8 years,1 to 2 years,NA,NA,NA,NA,Designer or illustrator,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Xing,NA,NA,Important,Somewhat important,Not very important,Not very important,Not very important,Important,Somewhat important,Somewhat important,Not very important,Important,NA,NA,Tabs,NA,NA,NA,NA,NA,9:00 AM,NA,JavaScript; PHP,NA,NA,NA,MySQL,NA,Android,Notepad++,Keep the room absolutely quiet,NA,Subversion,Just a few times over the year,Strongly disagree,Disagree,Agree,Disagree,Strongly agree,Somewhat agree,Strongly agree,NA,Somewhat satisfied,Very satisfied,Satisfied,Not very satisfied,Satisfied,Somewhat satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",10,Desktop,At least once each week,At least once each week,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,NA,NA,Disagree,Disagree,Agree,Agree,Agree,Disagree,Female; Gender non-conforming,A doctoral degree,White or of European descent,Disagree,Agree,Disagree,Strongly agree,NA,NA
9751,Professional developer,"Yes, I program as a hobby",Norway,No,Employed full-time,Some college/university study without earning a bachelor's degree,Computer programming or Web development,A few days each month,10 to 19 employees,"Privately-held limited company, not in startup mode",13 to 14 years,10 to 11 years,NA,Web developer; DevOps specialist,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Agree,Strongly disagree,Disagree,Agree,Strongly agree,Agree,Strongly disagree,Disagree,Agree,Strongly disagree,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,LinkedIn,A recruiter contacted me,I was contacted directly by someone at the company (e.g. internal recruiter),Not very important,Somewhat important,Very important,Important,Not very important,Not very important,Not very important,Somewhat important,Somewhat important,Important,NA,NA,Tabs,Somewhat important,Online course; Industry certification; On-the-job training; Self-taught; Hackathon,Official documentation; Trade book; Stack Overflow Q&A; Non-Stack online communities,NA,Return to college; Contribute to open source; Bootcamp; Part-time/evening courses,7:00 AM,C#; JavaScript,Elixir; Erlang; F#; JavaScript,Node.js,Node.js; .NET Core,Redis; SQL Server,Redis,Windows Desktop; Linux Desktop; Mac OS; SharePoint; Microsoft Azure,Linux Desktop; Serverless; Amazon Web Services (AWS); Microsoft Azure,Atom; Visual Studio; Visual Studio Code,Keep the room absolutely quiet,Scrum,Team Foundation Server,Multiple times a day,Agree,Somewhat agree,Disagree,Somewhat agree,Disagree,Somewhat agree,Strongly agree,Customer satisfaction,Satisfied,Satisfied,Very satisfied,Satisfied,Very satisfied,Very satisfied,I am the final decision maker,A lot of influence,Some influence,Not much influence,A lot of influence,Some influence,Some influence,A lot of influence,Not much influence,Not much influence,A lot of influence,I have created a CV or Developer Story on Stack Overflow,9,Desktop; Android browser,Several times,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Agree,Disagree,Disagree,Somewhat agree,Agree,Agree,Strongly agree,Disagree,Male,"Some college/university study, no bachelor's degree",NA,Somewhat agree,Agree,Disagree,Strongly agree,NA,NA
