Respondent,MainBranch,Hobbyist,Age,Age1stCode,CompFreq,CompTotal,ConvertedComp,Country,CurrencyDesc,CurrencySymbol,DatabaseDesireNextYear,DatabaseWorkedWith,DevType,EdLevel,Employment,Ethnicity,Gender,JobFactors,JobSat,JobSeek,LanguageDesireNextYear,LanguageWorkedWith,MiscTechDesireNextYear,MiscTechWorkedWith,NEWCollabToolsDesireNextYear,NEWCollabToolsWorkedWith,NEWDevOps,NEWDevOpsImpt,NEWEdImpt,NEWJobHunt,NEWJobHuntResearch,NEWLearn,NEWOffTopic,NEWOnboardGood,NEWOtherComms,NEWOvertime,NEWPurchaseResearch,NEWPurpleLink,NEWSOSites,NEWStuck,OpSys,OrgSize,PlatformDesireNextYear,PlatformWorkedWith,PurchaseWhat,Sexuality,SOAccount,SOComm,SOPartFreq,SOVisitFreq,SurveyEase,SurveyLength,Trans,UndergradMajor,WebframeDesireNextYear,WebframeWorkedWith,WelcomeChange,WorkWeekHrs,YearsCode,YearsCodePro
22801,I code primarily as a hobby,Yes,25,16,NA,NA,NA,Austria,NA,NA,Elasticsearch;PostgreSQL,MariaDB;MySQL;SQLite,"Designer;Developer, full-stack;Developer, mobile;Educator;Engineer, data;System administrator","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed full-time,White or of European descent,Man,NA,NA,NA,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;PHP;Python;Rust;SQL;Swift;TypeScript,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;PHP;Python;SQL,Ansible;Node.js;Pandas;React Native,Node.js,Gitlab,"Github;Gitlab;Slack;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",NA,NA,Not at all important/not necessary,NA,NA,Every few months,Yes,NA,Yes,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,Linux-based,NA,Android;Arduino;Docker;iOS;Kubernetes;Linux;Raspberry Pi;Slack Apps and Integrations,Arduino;Docker;Linux;Slack Apps and Integrations,NA,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per week,Neither easy nor difficult,Appropriate in length,No,NA,Express;Flask;React.js;Vue.js,NA,Just as welcome now as I felt last year,NA,5,NA
22802,I am a developer by profession,Yes,NA,10,Monthly,NA,NA,India,Indian rupee,INR,DynamoDB;MariaDB;MongoDB;MySQL;PostgreSQL,Microsoft SQL Server;MySQL,"Designer;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,South Asian,Man,"Languages, frameworks, and other technologies I’d be working with;Financial performance or funding status of the company or organization;How widely used or impactful my work output would be",Slightly dissatisfied,I am actively looking for a job,Bash/Shell/PowerShell;Java;JavaScript;Python;SQL;TypeScript,C;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript,Flutter;Hadoop;Node.js;React Native,NA,Jira;Github,Github,Yes,Extremely important,Very important,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation;Better work/life balance,"Company reviews from third party sites (e.g. Glassdoor, Blind)",Once a year,Not sure,No,Yes,Occasionally: 1-2 days per quarter but less than monthly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,Windows,10 to 19 employees,AWS;Linux;Windows,Linux;Windows;WordPress,I have little or no influence,Straight / Heterosexual,Not sure/can't remember,Neutral,NA,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;Django;Flask;jQuery;Laravel;React.js;Vue.js,Angular.js;jQuery,Somewhat more welcome now than last year,NA,7,2
22803,I am a developer by profession,Yes,26,14,Yearly,3500000,48866,India,Indian rupee,INR,Elasticsearch;MongoDB;MySQL;Redis,DynamoDB;MongoDB;MySQL;Redis,"Developer, desktop or enterprise applications;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,South Asian,Man,How widely used or impactful my work output would be;Office environment or company culture;Opportunities for professional development,Slightly dissatisfied,I am actively looking for a job,Bash/Shell/PowerShell;Go;Haskell;HTML/CSS;Java;JavaScript;Python;Rust;Scala,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,Node.js;React Native;TensorFlow;Torch/PyTorch,Node.js;React Native,"Jira;Github;Slack;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Slack;Google Suite (Docs, Meet, etc)",Yes,Somewhat important,Not at all important/not necessary,Wanting to work with new technologies;Growth or leadership opportunities,NA,Once a year,Yes,No,No,Occasionally: 1-2 days per quarter but less than monthly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Panic;Watch help / tutorial videos;Do other work and come back later,MacOS,"1,000 to 4,999 employees",AWS;Docker;Linux;MacOS,AWS;Docker;Linux;MacOS,I have little or no influence,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,A few times per week,Neither easy nor difficult,Appropriate in length,No,"Another engineering discipline (such as civil, electrical, mechanical, etc.)",Express;React.js;Spring;Vue.js,Django;Express;React.js;Spring,Somewhat more welcome now than last year,33,5,4
22804,I am a developer by profession,Yes,32,14,Monthly,26250,21012,South Africa,South African rand,ZAR,MariaDB;MySQL,MariaDB;MySQL,"Developer, front-end;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,"Industry that I’d be working in;Languages, frameworks, and other technologies I’d be working with;Opportunities for professional development",Very satisfied,"I’m not actively looking, but I am open to new opportunities",C#;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL;TypeScript,HTML/CSS;JavaScript;PHP;SQL,.NET;.NET Core;Node.js;React Native;Xamarin,NA,Github;Microsoft Azure;Stack Overflow for Teams,"Jira;Github;Slack;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Fairly important,Wanting to share accomplishments with a wider network;Curious about other opportunities;Trouble with my teammates;Wanting to work with new technologies;Growth or leadership opportunities,"Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once a decade,No,Onboarding? What onboarding?,No,Often: 1-2 days per week or more,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd;Research companies that have advertised on sites I visit,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Linux-based,20 to 99 employees,Android;AWS;Microsoft Azure;Windows;WordPress,Linux;Windows,I have some influence,Bisexual;Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per month or weekly,Easy,Appropriate in length,No,"A social science (such as anthropology, psychology, political science, etc.)",Angular;Angular.js;jQuery;React.js;Symfony;Vue.js,jQuery,Just as welcome now as I felt last year,38,19,5
22805,I am a developer by profession,Yes,28,14,Monthly,1000,12000,Russian Federation,United States dollar,USD,NA,MySQL,"Developer, full-stack;Marketing or sales professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Remote work options;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",C#;JavaScript,HTML/CSS;JavaScript;PHP,Unity 3D;Unreal Engine,Node.js,"Slack;Trello;Google Suite (Docs, Meet, etc)","Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",No,Neutral,Not at all important/not necessary,Better compensation;Better work/life balance;Wanting to work with new technologies;Looking to relocate,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Read other media like news articles, founder profiles, etc. about the company",Once every few years,Yes,Yes,No,Often: 1-2 days per week or more,NA,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Play games;Visit Stack Overflow;Panic;Watch help / tutorial videos;Do other work and come back later,Windows,20 to 99 employees,iOS;Windows,Linux;WordPress,I have little or no influence,Straight / Heterosexual,Yes,"No, not at all",I have never participated in Q&A on Stack Overflow,A few times per month or weekly,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",React.js,jQuery,Just as welcome now as I felt last year,50,14,7
22806,I am a developer by profession,No,NA,NA,NA,NA,NA,India,Afghan afghani,AFN,NA,NA,NA,NA,Employed full-time,NA,NA,NA,NA,"I’m not actively looking, but I am open to new opportunities",Objective-C;Swift,Objective-C;Swift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),NA,NA,NA,iOS,iOS,NA,NA,Yes,"Yes, definitely",Less than once per month or monthly,A few times per week,NA,NA,NA,NA,NA,NA,Just as welcome now as I felt last year,NA,NA,NA
22807,I am a developer by profession,Yes,24,15,Yearly,74900,74900,United States,United States dollar,USD,MongoDB;MySQL;Redis,MySQL,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Specific department or team I’d be working on;Remote work options;Opportunities for professional development,Very satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;Java;Kotlin;SQL,Bash/Shell/PowerShell;Java;PHP;SQL,Node.js;Teraform,NA,Jira;Github;Slack;Trello,Jira;Github;Slack;Trello,Yes,Extremely important,Fairly important,Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Read other media like news articles, founder profiles, etc. about the company",Once a year,Not sure,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Linux-based,100 to 499 employees,AWS;Docker;Linux;MacOS,AWS;Docker;Linux;MacOS,I have little or no influence,Straight / Heterosexual,Yes,Neutral,A few times per month or weekly,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Spring;Vue.js,Spring,Just as welcome now as I felt last year,40,9,5
22808,I am a developer by profession,No,33,13,Monthly,43000,52776,Sweden,Swedish krona,SEK,DynamoDB;Elasticsearch;Redis,Oracle,"Developer, back-end;Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Office environment or company culture;Opportunities for professional development,Very satisfied,I am not interested in new job opportunities,HTML/CSS;Java;Kotlin;SQL;TypeScript,HTML/CSS;Java;JavaScript;SQL;TypeScript,NA,NA,"Confluence;Jira;Github;Slack;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Confluence;Jira;Github;Slack;Google Suite (Docs, Meet, etc)",Not sure,Somewhat important,Very important,Having a bad day (or week or month) at work;Better compensation;Trouble with leadership at my company;Better work/life balance;Growth or leadership opportunities;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family",Once a year,No,No,No,Rarely: 1-2 days per year or less,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Do other work and come back later,Linux-based,500 to 999 employees,AWS;Docker;IBM Cloud or Watson;Kubernetes;Linux;Windows,AWS;Docker;MacOS,I have little or no influence,Straight / Heterosexual,Yes,"No, not at all",I have never participated in Q&A on Stack Overflow,Multiple times per day,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Spring,Angular;Spring,Just as welcome now as I felt last year,40,17,6
22809,I code primarily as a hobby,Yes,21,9,NA,NA,NA,Georgia,NA,NA,NA,NA,"Data scientist or machine learning specialist;Developer, back-end;Developer, front-end;Developer, full-stack;Developer, QA or test;Engineer, data",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,NA,NA,NA,C;C++,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python,NA,NA,NA,NA,NA,NA,Not at all important/not necessary,NA,NA,Every few months,NA,NA,No,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",I have never visited any of these sites,Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,MacOS,NA,NA,NA,NA,Straight / Heterosexual,NA,NA,NA,NA,Easy,Too short,No,"Computer science, computer engineering, or software engineering",NA,NA,NA,NA,Less than 1 year,NA
22810,I am a developer by profession,Yes,25,18,Monthly,9250,11400,Morocco,Moroccan dirham,MAD,Firebase;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,Firebase;Microsoft SQL Server;MySQL;Oracle,"Developer, full-stack;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Black or of African descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Opportunities for professional development",Slightly dissatisfied,I am actively looking for a job,Java;JavaScript;Python;TypeScript,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript,Cordova;Node.js;React Native,Cordova;Node.js,Github;Stack Overflow for Teams,Github,No,Neutral,Fairly important,Better work/life balance;Wanting to work with new technologies;Looking to relocate,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Every few months,Yes,Onboarding? What onboarding?,No,Often: 1-2 days per week or more,Ask developers I know/work with,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Do other work and come back later,Windows,2 to 9 employees,Windows,Android;Linux;Windows,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per month or weekly,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;jQuery;Laravel;React.js;Spring,Angular;jQuery;Laravel;Spring,Just as welcome now as I felt last year,44,6,4
22811,I am a developer by profession,Yes,NA,18,Monthly,16800,51024,Poland,Polish zloty,PLN,Elasticsearch;PostgreSQL,Elasticsearch;Microsoft SQL Server;MySQL;PostgreSQL;Redis,"Developer, full-stack",Some college/university study without earning a degree,Employed full-time,NA,NA,Industry that I’d be working in;Flex time or a flexible schedule;Remote work options,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",C#;HTML/CSS;JavaScript;SQL;TypeScript,C#;HTML/CSS;JavaScript;SQL;TypeScript,.NET Core;Node.js,.NET;.NET Core;Node.js,Jira;Gitlab,Gitlab,No,Extremely important,Very important,Better compensation;Trouble with leadership at my company;Better work/life balance,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family",Once a year,Not sure,No,No,Never,Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Call a coworker or friend;Visit Stack Overflow;Panic;Do other work and come back later,Windows,10 to 19 employees,Docker;Linux;Windows,Windows,I have some influence,NA,No,Neutral,NA,Daily or almost daily,Easy,Appropriate in length,NA,"Computer science, computer engineering, or software engineering",Angular;ASP.NET Core;Vue.js,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery,Just as welcome now as I felt last year,40,12,9
22812,I am a developer by profession,Yes,26,20,Monthly,2000,24000,Belarus,United States dollar,USD,Couchbase;MongoDB,Couchbase;MongoDB;PostgreSQL,"Data scientist or machine learning specialist;Developer, full-stack;Developer, mobile;Engineer, data","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",White or of European descent,Man,Industry that I’d be working in;Flex time or a flexible schedule;Remote work options,Neither satisfied nor dissatisfied,"I’m not actively looking, but I am open to new opportunities",JavaScript;Python;TypeScript,JavaScript;Python;TypeScript,Flutter;Keras;Node.js;TensorFlow,Keras;Node.js;TensorFlow,Confluence;Jira,Confluence;Jira;Microsoft Teams;Microsoft Azure;Trello,Yes,Not very important,Somewhat important,Better compensation;Better work/life balance,"Read company media, such as employee blogs or company culture videos;Publicly available financial information (e.g. Crunchbase);Personal network - friends or family",Every few months,No,No,Yes,Often: 1-2 days per week or more,Start a free trial;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Meditate;Visit Stack Overflow,MacOS,2 to 9 employees,iOS,Android;iOS;Windows,NA,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,A few times per week,Neither easy nor difficult,Too short,No,Mathematics or statistics,Angular;Vue.js,Angular;React.js;Vue.js,A lot less welcome now than last year,30,7,6
22813,I am a developer by profession,No,32,15,Monthly,21000,36576,Croatia,Croatian kuna,HRK,MongoDB;MySQL,MongoDB;MySQL,"Developer, front-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Remote work options;Family friendliness,Very satisfied,I am not interested in new job opportunities,HTML/CSS;JavaScript;PHP;Python,HTML/CSS;Java;JavaScript;PHP,React Native,Node.js,Jira;Github;Slack,"Confluence;Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",Not sure,Extremely important,Somewhat important,Better work/life balance,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Directly asking current or past employees at the company",Once every few years,No,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Go for a walk or other physical activity,MacOS,20 to 99 employees,Android;Kubernetes;Linux;MacOS;Raspberry Pi;WordPress,Docker;MacOS;Windows;WordPress,I have a great deal of influence,Straight / Heterosexual,Not sure/can't remember,Neutral,NA,A few times per week,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular.js;Drupal;Express;Laravel;React.js;Symfony;Vue.js,Angular.js;jQuery;React.js;Vue.js,Just as welcome now as I felt last year,40,10,7
22814,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,22,17,Yearly,50000,64630,United Kingdom,Pound sterling,GBP,Elasticsearch;MySQL,MySQL,"Academic researcher;Developer, back-end;Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Hispanic or Latino/a/x,Man,Flex time or a flexible schedule;Remote work options;Opportunities for professional development,Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Assembly;Java;Python;SQL;TypeScript,Assembly;Java;Python;SQL,NA,NA,Confluence;Jira;Microsoft Teams,Confluence;Jira;Gitlab;Microsoft Teams,Yes,Extremely important,Very important,Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Every few months,No,Yes,No,Sometimes: 1-2 days per month but less than weekly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Visit Stack Overflow,Linux-based,500 to 999 employees,AWS;Docker,Docker,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",A few times per month or weekly,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Spring,NA,Just as welcome now as I felt last year,8,6,1
22815,I am a developer by profession,Yes,23,13,Yearly,8e+05,11169,India,Indian rupee,INR,MySQL,MySQL;PostgreSQL;SQLite,"Academic researcher;Data scientist or machine learning specialist;Developer, back-end;Developer, full-stack;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,Man,Industry that I’d be working in;How widely used or impactful my work output would be;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;JavaScript;Python,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL,Keras;Pandas;TensorFlow;Torch/PyTorch,Keras;Pandas;TensorFlow,"Github;Slack;Google Suite (Docs, Meet, etc)","Github;Google Suite (Docs, Meet, etc)",No,Neutral,Very important,Just because;Wanting to share accomplishments with a wider network;Curious about other opportunities;Better compensation,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Not sure,Yes,No,Often: 1-2 days per week or more,Start a free trial;Visit developer communities like Stack Overflow,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Watch help / tutorial videos,Linux-based,10 to 19 employees,AWS;Google Cloud Platform;Linux;Raspberry Pi,AWS;Google Cloud Platform;Heroku;Linux;Raspberry Pi,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per month or weekly,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Django;jQuery;React.js,Django;jQuery;React.js,A lot more welcome now than last year,45,9,1
22816,I am a developer by profession,No,22,15,NA,NA,NA,South Africa,South African rand,ZAR,NA,Oracle,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,South Asian,Woman,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Very satisfied,I am not interested in new job opportunities,HTML/CSS;Java;JavaScript;SQL;TypeScript,HTML/CSS;Java;SQL;TypeScript,NA,Node.js,NA,Jira,NA,NA,Very important,Better compensation;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",NA,Not sure,Yes,No,Often: 1-2 days per week or more,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Visit another developer community (please name):,Windows,500 to 999 employees,NA,NA,I have little or no influence,NA,Yes,Neutral,I have never participated in Q&A on Stack Overflow,Multiple times per day,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",Spring,Angular;Spring,Just as welcome now as I felt last year,40,5,1
22817,I am a developer by profession,Yes,26,22,Monthly,1200,14400,Pakistan,United States dollar,USD,DynamoDB;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite,MySQL,"Designer;Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",South Asian,Woman,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Remote work options",Very satisfied,I am not interested in new job opportunities,HTML/CSS;Java;JavaScript;SQL;TypeScript,C;C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript,Node.js;React Native,Node.js,"Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,Somewhat important,Wanting to share accomplishments with a wider network;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Read other media like news articles, founder profiles, etc. about the company",Every few months,No,No,Yes,Often: 1-2 days per week or more,Start a free trial;Visit developer communities like Stack Overflow,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,Windows,20 to 99 employees,AWS;Docker;Google Cloud Platform;Heroku;Linux;Windows;WordPress,Windows;WordPress,NA,NA,Yes,"Yes, somewhat",Less than once per month or monthly,Daily or almost daily,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",Angular;Express;Gatsby;React.js;Vue.js,jQuery;React.js;Vue.js,Just as welcome now as I felt last year,35,6,4
22818,I am a developer by profession,No,30,12,Monthly,1936,25116,Spain,European Euro,EUR,MySQL;Oracle,MySQL;Oracle,"Developer, back-end;Developer, mobile","Professional degree (JD, MD, etc.)",Employed full-time,White or of European descent,Woman,Industry that I’d be working in;How widely used or impactful my work output would be;Office environment or company culture,Very satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;Java;Kotlin;SQL;Swift;VBA,Bash/Shell/PowerShell;Java;SQL;VBA,.NET;.NET Core,.NET;.NET Core,Microsoft Teams;Microsoft Azure,Microsoft Teams;Microsoft Azure,No,Not very important,Fairly important,Just because;Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,NA,Once a year,Yes,Onboarding? What onboarding?,No,Rarely: 1-2 days per year or less,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow;Watch help / tutorial videos,Windows,20 to 99 employees,Android;iOS;MacOS;Microsoft Azure;Windows,Android;Microsoft Azure;Windows,I have little or no influence,Bisexual,Yes,"No, not really",Less than once per month or monthly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"A social science (such as anthropology, psychology, political science, etc.)",ASP.NET,ASP.NET,Just as welcome now as I felt last year,40,5,3
22819,I am a developer by profession,Yes,40,15,Monthly,25000,5928,Philippines,Philippine peso,PHP,Firebase;MariaDB;Oracle,Microsoft SQL Server;MySQL;Oracle;SQLite,"Data or business analyst;Database administrator;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,East Asian;South Asian;Southeast Asian,Man,Flex time or a flexible schedule;Specific department or team I’d be working on;Opportunities for professional development,Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Kotlin;TypeScript,C#;HTML/CSS;Java;JavaScript;PHP;SQL,.NET Core;Node.js;React Native;Unity 3D;Xamarin,.NET;.NET Core,Github,Jira,Not sure,Neutral,Somewhat important,Wanting to share accomplishments with a wider network;Curious about other opportunities;Trouble with my teammates;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos",Once every few years,Yes,No,Yes,Often: 1-2 days per week or more,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Visit Stack Overflow;Do other work and come back later,Windows,20 to 99 employees,Android;Arduino;AWS;Heroku;iOS;Microsoft Azure;Slack Apps and Integrations;Windows,Android;Windows,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",I have never participated in Q&A on Stack Overflow,A few times per month or weekly,Neither easy nor difficult,Appropriate in length,No,"Information systems, information technology, or system administration",Angular;Angular.js;ASP.NET Core;React.js;Ruby on Rails;Vue.js,ASP.NET;ASP.NET Core;jQuery,Somewhat less welcome now than last year,10,15,10
