,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
21898,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21900,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer; Engineer; Full-stack Developer,Mobile developer,"Mobile Dev (Android, iOS, WP & Multi-Platform)",2 - 5 years,3.5,"$70,000 - $80,000",75000.0,1.9,Android; AngularJS; C; C++; iOS; Java; JavaScript; MongoDB; Node.js; Objective-C; Swift,"Cloud (AWS, GAE, Azure, etc.); Go; Haskell; Ruby; SharePoint",Yes,8.0,Employed full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21922,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Programmer; Sr. Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"Less than $10,000",5000.0,1.9,C#; Java; SQL; SQL Server; Visual Basic,Java; Python; SQL Server,Yes,8.0,Employed full-time,Software Products,100-499 employees,5-9 people,2,Part-time remote,I love my job,Contacted by company (in-house recruiter),Notepad++; Visual Studio; Visual Studio Code,Multiple times a day,2-5 hours per week,Dogs,Windows 8,I don't know,2 - 100,Multiple times a day,To keep my skills up to date,I'm self-taught; Masters Degree in Computer Science (or related field),I am actively looking for a new job,Work/life balance; Office location; Remote working option; Flexible work hours,Taking time off work to interview,80%,,,Agree somewhat,Agree somewhat,Agree completely,Neutral,Agree completely,Disagree completely,Disagree somewhat,Agree somewhat,Agree somewhat,Neutral,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,Fragile code base; Poor scheduling; Corporate policies; Non-technical management; Unspecific requirements,To get help for my job; To give help to others; To discover new job opportunities; To receive help on my personal projects
21924,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer,Mobile developer,"Mobile Dev (Android, iOS, WP & Multi-Platform)",2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.9,Android; C; C++; Java,Android; Java,No,7.0,Employed full-time,Software Products,1-4 employees,1-4 people,1,Full-time remote,I'm somewhat dissatisfied with my job,A friend referred me,Android Studio; Eclipse; IntelliJ,Multiple times a day,5-10 hours per week,Cats,Ubuntu,Yes,2 - 100,Multiple times a day,To keep my skills up to date,I'm self-taught,I am actively looking for a new job,Company stage; Remote working option; Flexible work hours,Writing my CV and keeping it updated,70%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Introduce me to the team; Show me the space in which I will work,Star Trek,Agree completely,Agree completely,Neutral,Disagree completely,Agree somewhat,Disagree completely,Neutral,Agree completely,Agree completely,Agree completely,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,I don't care about this,I don't care about this,Poor team dynamics; Corporate policies; Non-technical management; Poor infrastructure or equipment,To give help to others; To communicate with others like me; To receive help on my personal projects
21925,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,,Quality Assurance,Quality Assurance,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.9,Visual Basic,Python,No,7.0,Employed full-time,Other (please specify),"10,000+ employees",10-14 people,7,Part-time remote,I'm somewhat satisfied with my job,A friend referred me,Notepad++; Vim; PyCharm,I never check-in or commit code,1-2 hours per week,Dogs,Windows 7,Yes,"5,001 - 10,000",Once a week,I want to be a better developer,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Opportunity for advancement; Job title; Office location; Company reputation,Taking time off work to interview,40%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree completely,Agree somewhat,Agree somewhat,,Disagree completely,Disagree somewhat,Agree somewhat,Disagree somewhat,Disagree completely,This is somewhat important,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,,I don't care about this,Poor documentation; Outdated technologies; Interacting with stupid people; Poor infrastructure or equipment; Limited resources,To get help for my job; To give help to others; To demonstrate that I'm good at what I do; To communicate with others like me
21926,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Programmer; Full-stack Developer,DevOps,DevOps,2 - 5 years,3.5,"Less than $10,000",5000.0,1.9,AngularJS; Java; JavaScript; MongoDB; Node.js,Android; AngularJS; Cordova; Java; JavaScript; MongoDB; Node.js; Scala,No,7.0,Employed full-time,Software Products,"10,000+ employees",1-4 people,3,Full-time remote,I hate my job,Contacted by company (in-house recruiter),Notepad++; Vim; Eclipse,A couple times a week,5-10 hours per week,Other (please specify),Windows 7,Yes,2 - 100,Multiple times a day,I want to be a better developer,I'm self-taught; B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Company stage; Company financials; Work/life balance; Opportunity for advancement; Job title; Company culture; Company reputation; Building something that's significant; Building something that's innovative,Finding an open job that I'm qualified for,50%,Fewer brainteasers,,Disagree completely,Agree completely,Agree completely,Agree completely,Agree completely,Disagree completely,Neutral,Agree completely,Neutral,Agree completely,I don't care about this,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,Poor team dynamics; Inefficient development processes; Unrealistic expectations; Poor documentation; Outdated technologies; Non-technical management; Interacting with stupid people; Changing requirements; Limited resources,To get help for my job; Because I can't do my job without it; To receive help on my personal projects; Beacause I love to learn
21935,House ads,India,Southern Asia,South Asia,< 20,16.0,Male,Engineer,Student,Student,2 - 5 years,3.5,"Less than $10,000",5000.0,1.9,C; C++; Java; LAMP; PHP; Python; SQL; Visual Basic; WordPress,Android; Arduino / Raspberry Pi; JavaScript; MATLAB; Node.js; Perl; SQL Server; Swift; WordPress,No,4.0,I'm a student,,,,,,,,Emacs; Notepad++; Lighttable; Visual Studio; Visual Studio Code,A couple times a week,5-10 hours per week,Dogs,Ubuntu,No,I don't have an account,Once a week,To pursue career goals,I'm self-taught; Some college coursework in Computer Science (or related field),I am actively looking for a new job,Salary; Office location; Remote working option; Flexible work hours; Building something that's innovative,The interview process,0%,Show me more live code,Star Wars,Neutral,Agree somewhat,Agree completely,Agree completely,Disagree somewhat,Disagree completely,Agree somewhat,Agree completely,Agree completely,Disagree completely,This is somewhat important,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,Fragile code base; Outdated technologies; Limited resources,To get help for my job; To communicate with others like me; Beacause I love to learn
21940,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Engineer; Programmer; Ninja,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21948,House ads,India,Southern Asia,South Asia,20-24,22.0,Female,Programmer,Student,Student,,,,,1.9,Java,Java; LAMP; PHP; Python,Other (please specify),8.0,I'm a student,,,,,,,,Notepad++; Eclipse,Other (please specify),None,Dogs,Windows 8,Yes,2 - 100,Multiple times a day,I'm curious,Masters Degree in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Opportunity for advancement; Building something that's innovative,Finding an open job that I'm qualified for,30%,Be more flexible about interview scheduling; Show me the space in which I will work,,Agree completely,Agree completely,Agree completely,Agree completely,Disagree somewhat,Disagree completely,,Agree somewhat,Disagree completely,Disagree completely,This is very important,This is somewhat important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,Poor team dynamics; Unspecific requirements; Trying to be nice,
21969,House ads,India,Southern Asia,South Asia,< 20,16.0,Prefer not to disclose,Developer; Programmer; Ninja,Desktop developer,Desktop developer,2 - 5 years,3.5,,,1.9,Android; C; C++; C#; Java; Windows Phone,Android; C#; Windows Phone,Yes,9.0,I'm a student,,,,,,,,Notepad++; Sublime; Visual Studio; Xamarin,Multiple times a day,Other (please specify),Other (please specify),Windows 8,Yes,2 - 100,Very rarely,To build a specific product I have in mind,"I'm self-taught; Full-time, intensive program (e.g. ""boot-camp""); Part-time program (e.g. night school); Mentorship program (e.g. Flatiron School, GDI, etc.); Industry certification program","I'm not actively looking, but I am open to new opportunities",Quality of colleagues; Building something that's significant; Building something that's innovative,Other (please specify),100%,Introduce me to the team; Show me the space in which I will work,,Agree completely,Agree completely,Agree completely,Agree completely,Neutral,Disagree completely,Neutral,Agree completely,Neutral,Disagree completely,I don't care about this,This is somewhat important,I don't care about this,This is very important,This is very important,This is very important,I don't care about this,This is very important,This is very important,I don't care about this,Fragile code base,Beacause I love to learn
21981,House ads,India,Southern Asia,South Asia,20-24,22.0,Female,Developer; Engineer; Programmer; Ninja,Full-stack web developer,Full-stack web developer,Less than 1 year,0.5,"$50,000 - $60,000",55000.0,1.9,C; C++; Java; JavaScript; SQL; SQL Server,C; C++; Java; JavaScript; SQL; SQL Server,Yes,7.0,Prefer not to disclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21983,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer; Engineer; Programmer; Sr. Developer,Developer with a statistics or mathematics background,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",2 - 5 years,3.5,,,1.9,Java; MongoDB,Android; AngularJS; Dart; Java; MongoDB; Node.js; Salesforce; Scala; Spark; SQL,Yes,,Employed full-time,Finance / Banking,20-99 employees,20+ people,11+,I rarely work remotely,I love my job,Contacted by external recruiter,Eclipse,Multiple times a day,5-10 hours per week,Dogs,Windows 7,Yes,I don't have an account,Multiple times a day,I'm curious,On-the-job training; Some college coursework in Computer Science (or related field); Masters Degree in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Ability to make or influence important decisions; Tech stack; Work/life balance; Company culture; Building something that's significant; Building something that's innovative,Finding an open job that I'm qualified for,100%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference),Star Trek,Agree somewhat,Agree somewhat,Neutral,Neutral,Agree completely,Disagree completely,Agree completely,Disagree somewhat,Agree somewhat,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,I don't care about this,This is somewhat important,,To get help for my job; To give help to others; To receive help on my personal projects; Beacause I love to learn
21994,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Engineer; Programmer,Student,Student,Less than 1 year,0.5,,,1.9,C; C++; Java; SQL; SQL Server,Java; SQL; SQL Server,No,7.0,I'm a student,,,,,,,,Eclipse; NetBeans,Multiple times a day,10-20 hours per week,Dogs,Windows 10,Yes,I'm not sure,Multiple times a day,I want to be a better developer,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Industry certification program","I'm not actively looking, but I am open to new opportunities",Opportunity for advancement,Finding an open job that I'm qualified for,30%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Prepare me for who I will be speaking with,Star Wars,Agree completely,Agree completely,Agree completely,Agree completely,Agree somewhat,Disagree completely,Agree somewhat,Agree completely,Agree somewhat,Disagree completely,This is somewhat important,This is very important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is very important,Changing requirements; Unspecific requirements; Limited resources,To demonstrate that I'm good at what I do; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
21995,House ads,India,Southern Asia,South Asia,< 20,16.0,Male,,Student,Student,Less than 1 year,0.5,,,1.9,C++; JavaScript; Node.js,Python,Yes,5.0,I'm a student,,,,,,,,Sublime,Multiple times a day,20+ hours per week,Other (please specify),Ubuntu,I don't know,2 - 100,Multiple times a day,I want to be a better developer,B.S. in Computer Science (or related field),I am actively looking for a new job,Tech stack; Job title; Quality of colleagues; Company culture; Building something that's significant; Flexible work hours,Finding time to search for a job,0%,Show me more live code; Fewer brainteasers; Prepare me for who I will be speaking with,,Disagree completely,Agree somewhat,Agree completely,,Disagree completely,Disagree completely,Disagree completely,Agree completely,Agree somewhat,Neutral,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is very important,I don't care about this,This is very important,This is somewhat important,This is very important,Fragile code base; Unrealistic expectations; Poor documentation; Outdated technologies,To give help to others; Because I can't do my job without it; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
21996,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer,Front-end web developer,Front-end web developer,Less than 1 year,0.5,"Less than $10,000",5000.0,1.9,JavaScript; Node.js; Visual Basic,AngularJS; C#; Ruby; SQL Server,Yes,4.0,Employed full-time,Healthcare,20-99 employees,15-20 people,0,Never,I'm somewhat satisfied with my job,"Other job website e.g. Indeed, Monster, Dice, Xing, etc.",NetBeans; Visual Studio,A couple times a week,1-2 hours per week,Dogs,Windows XP,No,1,Multiple times a day,I'm curious,On-the-job training,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21997,House ads,India,Southern Asia,South Asia,35-39,37.0,Male,Engineer,DevOps,DevOps,6 - 10 years,8.0,"$10,000 - $20,000",15000.0,1.9,"Cloud (AWS, GAE, Azure, etc.); Python",JavaScript; LAMP; MongoDB; Node.js; PHP,Yes,8.0,Employed full-time,Web Services,100-499 employees,20+ people,1,Full-time remote,I love my job,A friend referred me,Notepad++; Vim; PyCharm,A couple times a week,None,Other (please specify),Ubuntu,I don't know,I'm not sure,Once a day,I want to be a better developer,Masters Degree in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Work/life balance; Opportunity for advancement; Company culture; Building something that's significant; Remote working option; Flexible work hours,Writing my CV and keeping it updated,80%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference),Star Wars,Agree completely,Agree somewhat,Agree completely,Agree completely,Agree completely,Neutral,Agree completely,Disagree completely,Disagree completely,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,Trying to be nice,To get help for my job; Beacause I love to learn
21998,House ads,India,Southern Asia,South Asia,30-34,32.0,Male,Sr. Developer,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",6 - 10 years,8.0,"$10,000 - $20,000",15000.0,1.9,Android; Java,Android; Java,No,7.0,Employed full-time,Software Products,10-19 employees,1-4 people,0,Part-time remote,I'm neither satisfied nor dissatisfied,Contacted by company (in-house recruiter),Eclipse; IntelliJ,Once a day,None,,Windows 7,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22001,House ads,India,Southern Asia,South Asia,20-24,22.0,Female,Developer,Developer with a statistics or mathematics background,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",2 - 5 years,3.5,"Less than $10,000",5000.0,1.9,C#; JavaScript,C++; Hadoop; iOS; Ruby,Yes,7.0,Employed full-time,Gaming,20-99 employees,1-4 people,1,Never,I'm somewhat dissatisfied with my job,"Other job website e.g. Indeed, Monster, Dice, Xing, etc.",Visual Studio,Multiple times a day,1-2 hours per week,Dogs,Windows 8,Yes,2 - 100,Multiple times a day,I want to be a better developer,,"I'm not actively looking, but I am open to new opportunities",,Finding time to search for a job,40%,Introduce me to the team,Star Wars,Agree completely,Agree somewhat,Agree completely,Agree completely,Neutral,Disagree completely,Agree somewhat,Agree somewhat,Neutral,Neutral,I don't care about this,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is very important,This is somewhat important,Changing requirements,Beacause I love to learn
22017,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Programmer; Sr. Developer; Full-stack Developer,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",1 - 2 years,1.5,"$150,000 - $160,000",155000.0,1.9,Android; Java; SQL,Android; Arduino / Raspberry Pi; AngularJS; Hadoop; Java; Node.js; SQL; SQL Server,Yes,9.0,Employed full-time,Software Products,20-99 employees,1-4 people,2,Never,I love my job,I knew I wanted to work here. I sought out the opportunity directly,Android Studio; Eclipse; NetBeans,Multiple times a day,20+ hours per week,Dogs,Windows 7,Yes,2 - 100,Multiple times a day,To keep my skills up to date,I'm self-taught,I am actively looking for a new job,,,80%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference),Star Wars,Agree completely,Agree completely,Agree completely,Agree completely,Agree somewhat,Disagree completely,Neutral,Agree somewhat,Neutral,Disagree completely,This is very important,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,Poor scheduling; Unrealistic expectations; Non-technical management,To get help for my job; To give help to others; To discover new job opportunities; To receive help on my personal projects; Beacause I love to learn
22021,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer,Full-stack web developer,Full-stack web developer,Less than 1 year,0.5,"Less than $10,000",5000.0,1.9,Arduino / Raspberry Pi; AngularJS; C; C++; Java; JavaScript; LAMP; PHP; SQL; SQL Server,Android; Arduino / Raspberry Pi; Node.js; Python,Yes,8.0,Employed full-time,Manufacturing,5-9 employees,1-4 people,0,I rarely work remotely,I love my job,Contacted by external recruiter,Eclipse; PhpStorm,Once a day,2-5 hours per week,,Ubuntu,No,2 - 100,Multiple times a day,To keep my skills up to date,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Company culture; Building something that's significant; Building something that's innovative,Writing cover letters,,interview_coffee; Show me the space in which I will work,Star Trek,Agree completely,Agree somewhat,Agree completely,,,,,,,,,,,,,,,,,,,
22022,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Full-stack Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.9,Android; AngularJS; C#; Java; JavaScript; MongoDB; Node.js; Redis; SQL,Android; AngularJS; C; Cassandra; Java; JavaScript; MongoDB; Node.js; Python; Redis,Yes,7.0,Employed full-time,Software Products,"10,000+ employees",15-20 people,8,I rarely work remotely,I'm somewhat satisfied with my job,Contacted by company (in-house recruiter),Sublime; Vim; Android Studio; IntelliJ,Multiple times a day,10-20 hours per week,Dogs,Ubuntu,Yes,101 - 500,Multiple times a day,I'm curious,I'm self-taught; On-the-job training; B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Opportunity for advancement; Office location; Quality of colleagues; Company culture; Building something that's significant; Building something that's innovative,Taking time off work to interview,50%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Show me the space in which I will work,Star Wars,Agree somewhat,Agree completely,Agree completely,Agree completely,Agree completely,Neutral,,Agree completely,Disagree completely,Agree completely,This is somewhat important,I don't care about this,I don't care about this,This is very important,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is very important,Fragile code base; Outdated technologies; Interacting with non-technical people; Changing requirements,To get help for my job; Beacause I love to learn
22026,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22045,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Engineer; Programmer,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22049,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Programmer; Rockstar; Hacker,Back-end web developer,Back-end web developer,2 - 5 years,3.5,Rather not say,,1.9,Java,Hadoop; Python,Yes,7.0,Employed full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22053,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Engineer; Programmer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"Less than $10,000",5000.0,1.9,AngularJS; C#; JavaScript; SQL Server,"AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); SQL Server",Yes,8.0,Employed full-time,Software Products,20-99 employees,1-4 people,1,Full-time remote,I'm neither satisfied nor dissatisfied,A friend referred me,Visual Studio,Once a day,2-5 hours per week,Dogs,Windows 8,Yes,101 - 500,Once a week,I learn new technology when my job requires it,I'm self-taught; On-the-job training,"I'm not actively looking, but I am open to new opportunities",Company size; Company stage; Company reputation,Searching for a job that seems interesting,100%,Show me more live code; Offer remote interviews (e.g. via video conference),,Agree completely,Disagree somewhat,Agree completely,Agree somewhat,Disagree somewhat,Disagree completely,Neutral,Agree somewhat,Disagree completely,Disagree completely,This is somewhat important,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,I don't care about this,Poor scheduling; Interacting with stupid people; Changing requirements; Unspecific requirements,To give help to others; To demonstrate that I'm good at what I do; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
22063,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22068,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Programmer; Sr. Developer; Ninja; Full-stack Developer,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",2 - 5 years,3.5,"Less than $10,000",5000.0,1.9,Android; Cordova; Java,Android; iOS; Java; Objective-C; Swift; WordPress,Yes,8.0,Employed full-time,Software Products,100-499 employees,15-20 people,2,I rarely work remotely,I'm somewhat satisfied with my job,LinkedIn,Android Studio; Eclipse,Multiple times a day,20+ hours per week,Dogs,Other Linux,Yes,"5,001 - 10,000",Multiple times a day,I learn new technology when my job requires it,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Some college coursework in Computer Science (or related field); Masters Degree in Computer Science (or related field)",I am actively looking for a new job,Salary; Equity; Ability to make or influence important decisions; Health insurance; Company size; Company stage; Company financials; Work/life balance; Job title; Company reputation; Remote working option; Flexible work hours,Searching for a job that seems interesting,70%,Be more flexible about interview scheduling,Star Wars,Agree completely,Agree somewhat,Agree completely,Agree completely,Disagree somewhat,Disagree completely,Neutral,Disagree completely,Agree completely,Agree somewhat,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,Poor team dynamics; Inefficient development processes; Poor scheduling; Corporate policies; Non-technical management,To give help to others; To discover new job opportunities; To communicate with others like me; Beacause I love to learn
22069,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,,,,,,Other (please specify),,1.9,,,,,,Other (please specify),Other (please specify),Other (please specify),Other (please specify),,Other (please specify),,,,,Other (please specify),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22080,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Programmer,Full-stack web developer,Full-stack web developer,Less than 1 year,0.5,"Less than $10,000",5000.0,1.9,PHP; SQL; WordPress,"Android; Arduino / Raspberry Pi; AngularJS; Cordova; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; Node.js; Python; ReactJS; SQL; SQL Server",Yes,2.0,Employed full-time,Internet,100-499 employees,10-14 people,4,I rarely work remotely,I love my job,A friend referred me,Sublime; PyCharm,Multiple times a day,2-5 hours per week,Dogs,Mac OS X,I don't know,101 - 500,Multiple times a day,I want to be a better developer,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Opportunity for advancement; Quality of colleagues; Building something that's significant; Building something that's innovative,Interesting companies rarely respond to me,0%,,Star Wars,Agree somewhat,Agree somewhat,Agree completely,Neutral,Disagree completely,Disagree completely,Agree somewhat,Agree somewhat,Agree somewhat,Agree completely,This is somewhat important,This is very important,I don't care about this,This is very important,This is very important,This is very important,I don't care about this,This is very important,I don't care about this,I don't care about this,Poor team dynamics; Poor documentation; Interacting with stupid people,To get help for my job; To give help to others; whyso_onlinepresence; To demonstrate that I'm good at what I do; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
22082,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer; Engineer; Programmer; Sr. Developer; Rockstar; Expert,Back-end web developer,Back-end web developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.9,JavaScript; MongoDB; PHP; SQL Server; WordPress,AngularJS; MongoDB; Node.js; PHP,Yes,7.0,Employed full-time,Web Services,500-999 employees,20+ people,4,I rarely work remotely,I love my job,Contacted by company (in-house recruiter),Notepad++; Sublime,Once a day,1-2 hours per week,Cats,Ubuntu,I don't know,1,Multiple times a day,To keep my skills up to date,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",,Finding an open job that I'm qualified for,60%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Show me the space in which I will work; Prepare me for who I will be speaking with,Star Wars,Agree completely,Agree completely,Agree completely,Agree somewhat,Agree completely,Disagree somewhat,Neutral,Agree somewhat,Agree somewhat,Agree somewhat,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,I don't care about this,Poor team dynamics; Inefficient development processes; Poor scheduling; Poor documentation; Outdated technologies; Non-technical management; Interacting with non-technical people; Interacting with stupid people; Changing requirements; Limited resources,To get help for my job; To give help to others; To receive help on my personal projects
22091,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Rockstar; Ninja; Guru; Expert; Full-stack Developer; Full Stack Overflow Developer,Back-end web developer,Back-end web developer,6 - 10 years,8.0,"Less than $10,000",5000.0,1.9,Cordova; Java; JavaScript; MongoDB; Node.js; SQL; WordPress,Cordova; Java; JavaScript; MongoDB; SQL,Yes,10.0,Freelance / Contractor,Consumer Products,5-9 employees,1-4 people,0,Part-time remote,I'm somewhat dissatisfied with my job,A friend referred me,Notepad++; Sublime; Vim; Eclipse; NetBeans,A couple times a week,5-10 hours per week,Other (please specify),Ubuntu,No,2 - 100,Multiple times a day,I'm curious,I'm self-taught; On-the-job training; B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Work/life balance; Company culture,Finding time to search for a job,60%,Offer remote interviews (e.g. via video conference); Prepare me for who I will be speaking with,Star Trek,Agree completely,Disagree somewhat,Agree completely,Agree completely,Agree completely,Agree completely,Neutral,Agree completely,Agree completely,Disagree completely,I don't care about this,I don't care about this,This is very important,This is somewhat important,This is somewhat important,This is very important,This is very important,I don't care about this,This is very important,This is very important,Inefficient development processes; Fragile code base; Poor scheduling; Unrealistic expectations; Changing requirements; Unspecific requirements,To get help for my job; To give help to others; Beacause I love to learn
